source,source_record_id,species,scientific_name,observed_at,latitude,longitude,country,locality,life_stage,basis_of_record,coordinate_uncertainty_m,dataset_name,license,source_url,retrieved_at
gbif,6413854301,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-06-19T10:45,35.390398,-120.807324,United States of America,,,HUMAN_OBSERVATION,28706.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6413854301,2026-09-23T07:33:58.049373+00:00
gbif,6422130524,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-06-23T12:30:16,35.251696,-120.878686,United States of America,,,HUMAN_OBSERVATION,28706.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6422130524,2026-09-23T07:33:58.049373+00:00
gbif,6422316595,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-06-26T08:31:58,39.00626,-74.74412,United States of America,,,HUMAN_OBSERVATION,4186.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6422316595,2026-09-23T07:33:58.049373+00:00
gbif,6422688988,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-06-25T15:36:35,38.992237,-74.660171,United States of America,,,HUMAN_OBSERVATION,3.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6422688988,2026-09-23T07:33:58.049373+00:00
gbif,6480082707,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-06-17T19:50,-35.28159,136.094269,Australia,,,HUMAN_OBSERVATION,8886.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6480082707,2026-09-23T07:33:58.049373+00:00
gbif,6480838932,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-06-24T10:02:07,22.335329,-144.300625,,,,HUMAN_OBSERVATION,1584228.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6480838932,2026-09-23T07:33:58.049373+00:00
gbif,6430757531,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-07-04T11:09:34,36.956487,-121.943528,United States of America,,,HUMAN_OBSERVATION,541.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6430757531,2026-09-23T07:33:58.049373+00:00
gbif,6431052069,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-07-01T14:16:29,35.360516,-120.94062,United States of America,,,HUMAN_OBSERVATION,28706.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6431052069,2026-09-23T07:33:58.049373+00:00
gbif,6431876056,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-07-01T11:02:07,35.274964,-120.958811,United States of America,,,HUMAN_OBSERVATION,28706.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6431876056,2026-09-23T07:33:58.049373+00:00
gbif,6431939859,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-07-01T14:25:29,35.22428,-120.863,United States of America,,,HUMAN_OBSERVATION,28706.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6431939859,2026-09-23T07:33:58.049373+00:00
gbif,6441001342,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-07-07T17:42:43,35.225068,-120.860041,United States of America,,Adult,HUMAN_OBSERVATION,28706.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6441001342,2026-09-23T07:33:58.049373+00:00
gbif,6441241452,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-07-09T14:24,36.971863,-121.928456,United States of America,,,HUMAN_OBSERVATION,6.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6441241452,2026-09-23T07:33:58.049373+00:00
gbif,6441556054,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-07-09T14:26,36.969291,-121.923134,United States of America,,,HUMAN_OBSERVATION,6.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6441556054,2026-09-23T07:33:58.049373+00:00
gbif,6441710889,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-07-09T14:26,36.970765,-121.925022,United States of America,,Juvenile,HUMAN_OBSERVATION,6.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6441710889,2026-09-23T07:33:58.049373+00:00
gbif,6452019365,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-07-13T10:59:16,35.276304,-120.846032,United States of America,,,HUMAN_OBSERVATION,28706.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6452019365,2026-09-23T07:33:58.049373+00:00
gbif,6452286460,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-07-15T09:38:12,32.997216,-117.295557,United States of America,,,HUMAN_OBSERVATION,1156.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6452286460,2026-09-23T07:33:58.049373+00:00
gbif,6470413957,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-07-24T17:03,-37.262766,150.051746,Australia,,,HUMAN_OBSERVATION,8.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6470413957,2026-09-23T07:33:58.049373+00:00
gbif,6479479623,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-07-12T09:22:27,33.031882,-117.30507,United States of America,,,HUMAN_OBSERVATION,553.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6479479623,2026-09-23T07:33:58.049373+00:00
gbif,6479594785,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-07-14T07:15:20,33.446828,-79.148722,United States of America,,,HUMAN_OBSERVATION,53267.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6479594785,2026-09-23T07:33:58.049373+00:00
gbif,6480479176,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-07-17T13:03,36.973331,-121.931056,United States of America,,,HUMAN_OBSERVATION,15.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6480479176,2026-09-23T07:33:58.049373+00:00
gbif,6519825008,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-07-09T14:26,36.974862,-121.930092,United States of America,,,HUMAN_OBSERVATION,400.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6519825008,2026-09-23T07:33:58.049373+00:00
gbif,6479785643,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-08-04T03:40,37.514942,126.938003,"Korea, Republic of",,,HUMAN_OBSERVATION,49.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6479785643,2026-09-23T07:33:58.049373+00:00
gbif,6480455334,Carcharodon carcharias,"Carcharodon carcharias (Linnaeus, 1758)",2026-08-01T09:43:24,41.810562,-69.934905,United States of America,,,HUMAN_OBSERVATION,5.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6480455334,2026-09-23T07:33:58.049373+00:00
